id,text,date,like_count,rt_count,category,from
1549959479621324802,🥇 https://t.co/VlSpfXZdp9,2022-07-21 03:28:31+00:00,416743,33274,DirectTweet,teslaownersSV
1549959237366734848,@EFF Sounds bad,2022-07-21 03:27:33+00:00,5894,240,ReplyTweet,EFF
1549957680537579522,@RenataKonkoly @Reuters @PunHubOnline 🤣,2022-07-21 03:21:22+00:00,3468,86,ReplyTweet,RenataKonkoly
1549952699399081984,"@Reuters Is this the real life?
Is this just fantasy?
Caught in a landside,
No escape from reality",2022-07-21 03:01:34+00:00,54560,3073,ReplyTweet,Reuters
1549861540416946177,@BillyM2k Haha true,2022-07-20 20:59:20+00:00,43160,1113,ReplyTweet,BillyM2k
1549605387158134785,@PPathole @waitbutwhy @undertheraedar Yes,2022-07-20 04:01:29+00:00,6077,274,ReplyTweet,PPathole
1549603053606772736,@teslaownersSV 🤣,2022-07-20 03:52:12+00:00,49646,903,ReplyTweet,teslaownersSV
1549590303337742339,@waitbutwhy @undertheraedar Earth is basically empty of humans,2022-07-20 03:01:32+00:00,62070,3895,ReplyTweet,waitbutwhy
1549519470238044163,"RT @SpaceX: NASA has selected Falcon Heavy to launch the Roman Space Telescope, which is designed to study dark energy and dark matter, sea…",2022-07-19 22:20:05+00:00,0,4367,ReTweet,SpaceX
1549468889297338370,@realMeetKevin Exactly,2022-07-19 18:59:05+00:00,6839,333,ReplyTweet,realMeetKevin
1549447559713890306,One of the best features of Model X https://t.co/zUTcSD7fiz,2022-07-19 17:34:20+00:00,108804,7580,ReTweetWComment,Tesla
1549440612021243906,@JohnnaCrider1 @POTUS Teslas are the most made-in-USA vehicles,2022-07-19 17:06:43+00:00,45716,2888,ReplyTweet,JohnnaCrider1
1549440366788714499,@ChildrensHD Total scam,2022-07-19 17:05:45+00:00,7393,505,ReplyTweet,ChildrensHD
1549440366788714499,@ChildrensHD Total scam,2022-07-19 17:05:45+00:00,7393,505,ReplyTweet,ChildrensHD
1549423976568553473,@mn_google My calves are bigger tho,2022-07-19 16:00:37+00:00,7869,262,ReplyTweet,mn_google
